Geneid	KRS7_19_GLUTag_1_DMSO	KRS7_22_GLUTag_2_DMSO	KRS7_25_GLUTag_3_DMSO	KRS7_20_GLUTag_1_Tg6h	KRS7_23_GLUTag_2_Tg6h	KRS7_26_GLUTag_3_Tg6h	KRS7_21_GLUTag_1_Tg24h	KRS7_24_GLUTag_2_Tg24h	KRS7_27_GLUTag_3_Tg24h
4931431F19Rik	0	0	0	0	0	0	0	0	0
Ubqln3	0	0	0	0	0	0	0	0	0
Ubqlnl	0	0	0	0	0	0	0	0	0
E030002O03Rik	0	0	0	0	0	0	0	0	0
Olfr648	0	0	0	0	0	0	0	0	0
Olfr649	0	0	0	0	0	0	0	0	0
Trim6	0	0	0	2	0	0	0	0	0
Trim34a	0	0	0	1	0	0	0	0	0
Trim12a	0	0	0	0	0	0	0	0	0
Gm15133	0	0	0	0	0	0	0	0	0
Trim34b	0	0	1	1	0	0	0	0	1
Trim12c	1	2	1	0	1	0	0	1	2
Trim30b	0	0	0	0	0	0	0	0	0
Trim30a	0	0	0	0	1	1	2	0	0
Trim30d	0	0	0	0	0	1	1	1	1
Trim30e-ps1	0	0	0	0	0	0	0	0	0
Olfr651	0	0	0	0	0	0	0	0	0
Olfr652	0	0	0	0	0	0	0	0	0
Olfr653	0	0	0	0	0	0	0	0	0
Olfr654	0	0	0	0	0	0	0	0	0
Olfr655	0	0	0	0	0	0	0	0	0
Olfr656	0	0	0	0	0	0	0	0	0
Olfr657	0	0	0	0	0	0	0	0	0
Olfr658	0	0	0	0	0	0	0	0	0
Olfr659	0	0	0	0	0	0	0	0	0
Olfr661	0	0	0	0	0	0	0	0	0
Olfr663	0	0	0	0	0	0	0	0	0
Usp17le	76	67	126	93	71	80	226	214	887
Usp17lb	22	12	32	16	27	13	54	33	115
Usp17la	44	14	31	21	25	30	40	48	179
Olfr665	0	0	0	0	0	0	0	0	0
Olfr666	0	0	0	0	0	0	0	0	0
Olfr667	0	0	0	0	0	0	0	0	0
Olfr668	0	0	0	0	0	0	0	0	0
Olfr669	0	0	0	0	0	0	0	0	0
Olfr670	0	0	0	0	0	0	0	0	0
Olfr671	0	0	0	0	0	0	0	0	0
Olfr672	0	0	0	0	0	0	0	0	0
Olfr675	0	0	0	0	0	0	0	0	0
Olfr676	0	0	0	0	0	1	0	0	0
Olfr677	0	0	0	0	0	0	0	0	0
Olfr678	0	0	0	0	0	0	0	0	0
Olfr679	0	0	0	0	0	0	0	0	0
Olfr681	0	0	0	0	0	0	0	0	0
Olfr683	0	0	0	0	0	0	0	0	0
Olfr684	0	0	0	0	0	0	0	0	0
Olfr685	0	0	0	0	0	0	0	0	0
Olfr686	0	0	0	0	0	0	0	0	0
Olfr688	0	0	0	0	0	0	0	0	0
Olfr689	0	0	0	0	0	0	0	0	0
Olfr690	0	0	0	0	0	0	0	0	1
Olfr691	0	0	0	0	0	0	0	0	0
Olfr692	0	0	0	1	0	0	0	0	0
Fam160a2	1701	1737	1683	2119	3673	1401	1715	1341	2496
Gm5901	0	0	2	0	0	0	0	0	2
Cnga4	2	4	3	2	4	2	8	4	2
Cckbr	0	0	0	0	1	0	3	0	0
Prkcdbp	0	3	1	1	7	0	5	2	11
Smpd1	2677	2399	2239	1318	3301	1170	2439	1621	3624
Apbb1	4780	4162	4396	3037	6021	2462	4264	2653	5814
Hpx	2	10	10	3	13	3	2	6	8
Trim3	2040	2385	2009	1659	3428	1342	1776	1605	2766
Arfip2	2723	2554	2500	3440	5569	2204	2895	1756	4575
Timm10b	797	702	682	400	1016	275	680	299	936
Rrp8	1226	1107	1082	1510	2618	1130	1112	753	1553
Ilk	3646	3276	3411	2795	4925	2111	3568	2527	4832
Taf10	1180	921	831	816	1144	523	1105	529	1593
Tpp1	3208	3071	2767	1563	2803	875	3501	2608	4548
Dchs1	1	7	7	2	2	1	4	2	4
Mrpl17	1563	1279	1397	1246	2199	917	1466	758	1932
Gm15645	22	5	5	15	15	0	21	0	19
Gvin1	0	0	0	0	0	0	0	0	0
Gm4070	0	0	0	0	0	0	0	0	0
Gm18853	0	0	0	0	0	0	0	0	0
Gm17757	0	0	0	0	0	0	0	0	0
Gm8979	0	0	0	0	0	0	0	0	0
Gm8989	0	0	0	0	0	0	0	0	0
Gm4759	0	0	1	0	0	0	0	0	0
Gm1966	0	0	0	2	0	0	0	0	0
Olfr693	0	0	0	0	0	0	0	0	0
Olfr694	0	0	0	0	0	0	0	0	0
Olfr695	0	0	0	0	0	0	0	0	0
Olfr697	0	0	0	0	0	0	0	0	0
Olfr698	0	0	0	0	0	0	0	0	0
Olfr699	0	0	1	0	0	0	0	0	0
Olfr700	0	0	0	0	0	0	0	0	0
Olfr701	0	0	0	0	0	0	0	0	3
Olfr702	0	0	0	0	0	0	0	0	0
Olfr703	0	0	0	0	0	0	0	0	0
Olfr704	0	0	0	0	0	0	0	0	0
Olfr705	0	0	0	0	0	0	0	0	0
Olfr706	0	0	0	0	0	0	0	0	0
Olfr707	0	0	0	0	0	0	0	0	0
Olfr1532-ps1	0	0	0	0	0	0	0	0	0
Olfr710	0	0	0	0	0	0	0	0	0
Olfr6	0	0	0	0	0	0	0	0	0
Olfr711	0	0	0	0	0	0	0	0	0
Olfr2	0	0	0	0	0	0	0	0	0
Olfr713	0	0	0	0	0	0	0	0	0
Olfr714	0	0	0	0	0	0	0	0	0
Olfr17	0	0	0	0	0	0	0	0	0
Gm10081	0	0	0	0	0	0	0	0	0
Olfr715	0	0	0	0	0	0	0	0	0
Olfr716	0	0	0	0	0	0	0	0	0
Nlrp14	0	0	1	0	2	0	5	0	1
Rbmxl2	0	0	0	0	0	0	0	0	0
Mir1970	0	0	0	0	0	0	0	0	0
Syt9	4074	4068	3926	4527	6680	3425	3396	2611	5252
Olfml1	0	0	0	0	2	0	0	0	1
Ppfibp2	20	23	17	31	47	14	40	27	31
Cyb5r2	19	45	26	228	206	89	334	186	290
Ovch2	0	0	0	0	0	0	0	0	0
Olfr467	0	0	0	0	0	0	0	0	0
Olfr469	0	0	0	0	0	0	0	0	0
Olfr470	0	0	0	0	0	0	0	0	0
Olfr472	0	0	0	0	0	0	0	0	0
Olfr473	0	0	0	0	0	0	0	0	0
Olfr474	0	0	0	0	0	0	0	0	0
Olfr476	0	0	0	0	0	0	0	0	0
Olfr477	0	0	0	0	0	0	0	0	0
Olfr478	0	0	0	0	0	0	0	0	0
Olfr479	0	0	0	0	0	0	0	0	0
Olfr480	0	0	0	1	0	0	0	0	0
Olfr481	0	0	0	0	0	0	0	0	0
Olfr482	0	0	0	0	0	0	0	0	0
Olfr483	0	0	0	0	0	0	0	0	0
Olfr484	0	0	0	0	0	0	0	0	0
Olfr485	0	0	0	0	0	0	0	0	0
Olfr486	0	0	0	0	0	0	0	0	0
Olfr487	0	0	0	0	0	0	0	0	0
Olfr488	0	0	0	0	0	0	0	0	0
Olfr490	0	0	0	0	0	0	0	0	0
Olfr491	0	0	0	0	0	0	0	0	0
Olfr492	0	1	0	0	0	0	0	0	0
Olfr493	0	0	0	0	0	0	0	0	0
Olfr494	0	0	0	0	0	0	0	0	0
Olfr495	0	0	0	0	0	0	0	0	0
Olfr497	0	0	0	0	0	0	0	0	0
Olfr498	0	0	0	0	0	0	0	0	0
Olfr502	0	0	0	0	0	0	0	0	0
Olfr503	0	0	1	0	0	0	0	0	0
Olfr504	0	0	0	0	0	0	0	0	0
Olfr506	0	0	0	0	0	0	0	0	0
Olfr507	0	0	0	0	0	0	0	0	0
Olfr508	0	0	0	0	0	0	0	0	0
Olfr509	0	0	0	0	0	0	0	0	0
Olfr510	0	0	0	0	0	0	0	0	0
Olfr512	0	0	0	0	0	0	0	0	0
Olfr513	0	0	0	0	0	0	0	0	0
Olfr514	0	0	0	0	0	0	0	0	0
Olfr516	0	0	0	0	0	0	0	0	0
Olfr517	0	0	0	0	0	0	0	0	0
Olfr518	0	0	0	1	0	0	0	0	0
Olfr519	0	0	0	0	0	0	0	0	0
Nlrp10	26	35	30	51	54	17	34	34	33
Eif3f	4207	4759	3023	2526	6573	2199	4429	2800	5821
Tub	5257	4927	4875	2986	6181	2430	3905	2845	5243
Ric3	2557	2995	2839	3182	5849	2300	3548	2698	5097
Lmo1	341	380	398	339	554	297	370	211	494
Stk33	30	18	28	58	38	10	52	30	41
Trim66	253	695	269	2615	3211	1576	1960	1824	3317
Rpl27a	10467	11382	9016	3602	12839	2593	9683	3921	11949
Snora3	8	10	18	6	22	5	16	7	15
St5	329	379	289	296	475	197	347	282	443
Akip1	688	673	651	721	1205	530	1048	595	1308
BC051019	7	1	6	9	12	7	16	2	5
Ascl3	0	0	0	2	2	0	3	1	7
Tmem9b	1620	1339	1440	927	1808	788	1632	1169	2294
Nrip3	3140	2496	3097	4335	4807	2524	3022	1998	3762
Scube2	14	6	4	5	19	9	8	13	21
Dennd5a	6019	6763	5654	6535	9626	4066	5926	4782	8680
Tmem41b	2236	2235	2167	2554	4699	2029	2940	2260	3955
1600010M07Rik	0	0	0	3	0	1	0	0	0
Ipo7	7198	8524	7708	8442	15486	6140	6798	5197	9916
Snora23	0	5	8	8	5	2	0	10	13
Zfp143	877	851	785	1039	1177	424	695	418	806
Wee1	2463	2387	2206	1665	3454	1391	2014	1640	2608
Swap70	865	852	839	1220	1646	584	971	673	1144
Sbf2	3454	4019	3277	5287	7523	2878	3985	3398	5850
Adm	82	233	69	88	216	39	165	86	144
Ampd3	26	15	25	12	15	10	25	29	37
Rnf141	677	738	653	598	1056	361	679	505	902
Lyve1	36	72	79	49	67	34	47	62	67
Mrvi1	9	3	1	7	5	4	7	0	4
Gm16336	0	0	1	0	0	0	0	0	0
Ctr9	4168	4027	3752	6166	6781	2755	4337	3199	5894
Eif4g2	42049	37935	41280	45111	60962	27994	43660	31356	61251
1700012D14Rik	13	20	31	29	47	34	39	37	36
Galnt18	909	867	864	496	939	391	565	387	704
Usp47	6582	6548	6093	11008	13166	5743	6669	5142	9010
Dkk3	12	6	2	4	8	2	13	5	2
Mical2	6192	5814	5811	5035	7653	3248	4208	3464	6186
Micalcl	634	540	548	794	785	267	546	385	602
Parva	7827	6689	7486	5617	7693	4014	6953	4641	9771
Tead1	4964	4055	4790	8602	7252	4513	4819	4029	6395
Rassf10	6	1	2	2	1	2	7	0	5
4930543E12Rik	0	0	0	0	0	0	0	0	0
Arntl	581	682	530	1207	1861	715	661	440	792
Btbd10	1838	1449	1763	2758	4010	1980	2074	1517	2794
Pth	0	0	0	2	1	0	0	0	0
Far1	4054	3709	4780	6049	8071	3984	4431	3533	5815
Far1os	1	0	1	0	3	0	1	0	1
Spon1	81	180	64	118	203	35	40	47	60
Rras2	615	578	523	810	1071	587	661	439	1016
Copb1	6822	7105	6311	10751	15315	6536	8231	5841	12341
Psma1	4312	3595	4293	2677	5113	2094	4074	2389	5403
4933406I18Rik	18	17	23	56	39	17	16	15	18
Pde3b	3545	3546	3618	4179	6175	2743	3277	3015	4705
Cyp2r1	0	0	4	1	0	3	6	3	3
Calca	27	24	11	55	93	23	74	39	58
Calcb	8	7	3	9	9	4	23	10	11
Insc	9	7	7	5	6	3	6	3	1
A730082K24Rik	0	0	0	0	0	0	0	0	0
Sox6	149	126	119	203	224	129	161	142	218
1700003G18Rik	0	4	0	0	1	0	0	1	1
1110004F10Rik	4702	4320	4981	5313	7157	3325	4517	3238	6171
Plekha7	1588	1461	1854	1681	2571	1323	1299	892	2001
Rps13	8803	8812	7187	2987	9984	2137	8046	2684	10269
Pik3c2a	3497	3647	3247	6446	9128	4091	4090	3304	5341
Nucb2	1526	1459	1403	4045	2803	1287	3312	2891	5566
Xylt1	307	372	271	596	849	350	469	359	658
Rps15a	8230	8439	6571	2936	10521	1985	7565	2747	10176
Arl6ip1	11493	11189	10544	4527	10898	4142	9484	7917	12861
Smg1	11191	9411	9511	14616	22688	8522	9869	6870	12221
4930583K01Rik	0	0	3	5	0	1	1	0	0
Syt17	70	83	41	100	110	42	117	93	203
Itpripl2	8	6	1	23	31	2	9	9	9
Coq7	840	726	801	873	1048	522	976	506	1294
Tmc7	136	143	122	165	290	151	165	125	224
Tmc5	2	3	1	4	1	3	3	4	1
Gde1	5318	5285	4658	4145	8020	3680	4628	2910	6774
Ccp110	7072	6490	7885	9373	11430	5542	7039	5697	9610
9030624J02Rik	3831	3813	3577	3435	6230	2562	4214	2686	5832
Knop1	3430	2937	3523	3487	4459	1757	2651	2208	4029
Iqck	16	20	17	43	66	43	35	14	47
Gprc5b	928	784	838	612	1026	405	833	506	984
Gpr139	49	32	22	25	35	12	28	16	17
Gp2	0	0	0	0	0	0	0	0	0
Umod	0	0	0	0	0	0	0	0	0
Pdilt	0	1	0	0	1	2	0	0	2
Acsm5	0	0	0	0	0	0	0	0	0
Acsm2	0	0	2	0	5	1	4	0	1
Acsm1	0	0	0	0	2	0	0	0	1
Acsm4	2	1	4	1	2	1	2	2	2
Thumpd1	3113	3101	3297	4170	6013	2490	3138	2154	4262
Acsm3	0	0	0	4	0	1	2	0	0
Eri2	1350	1389	1418	1261	2644	1053	1201	1076	1787
2610020H08Rik	472	537	461	573	1112	366	465	455	560
Dcun1d3	1044	1127	1089	1621	2145	1033	1210	1050	2051
Lyrm1	98	99	97	173	178	93	90	65	115
Tmem159	433	555	416	271	720	160	536	347	772
Zp2	41	32	34	35	38	22	50	54	59
4930505K13Rik	0	0	0	0	0	0	0	0	2
Anks4b	430	320	408	658	510	263	307	280	340
Crym	8	6	5	3	4	1	13	5	21
Abca14	5	5	1	2	2	5	1	2	0
Abca15	0	0	1	0	2	0	0	0	0
Abca16	0	0	0	1	0	0	2	2	2
E130201H02Rik	10	3	3	2	7	0	3	0	6
Uqcrc2	6120	5245	5445	5009	8095	3211	5535	3022	7475
Pdzd9	4	0	1	8	3	5	8	5	3
BC030336	1974	2075	2463	1611	3276	1216	1667	1475	2461
Vwa3a	3	0	4	4	13	2	0	8	10
Eef2k	596	1068	530	825	1691	528	938	623	1441
Polr3e	820	888	779	1054	1885	762	812	558	1169
Cdr2	1194	1006	1000	2611	3720	1509	1643	1049	2321
4933427G17Rik	1	0	1	0	4	1	3	0	5
Mettl9	2572	2957	2476	2406	4566	2027	3462	2310	4863
Igsf6	0	1	0	0	0	0	0	0	1
Otoa	28	10	13	5	16	6	5	3	7
Hs3st2	677	643	785	613	893	560	444	289	808
4933432K03Rik	3	2	1	1	2	0	1	3	9
1700025J12Rik	0	0	0	0	0	0	0	0	0
Usp31	6228	6026	5586	5312	9962	3958	5186	3949	6977
Scnn1g	0	1	1	3	1	3	1	2	2
Scnn1b	1	4	14	8	25	3	5	8	11
Cog7	1537	1536	1259	1462	2616	949	1687	1277	2411
Gga2	3661	3585	3615	2048	5189	2014	3552	1882	5187
Ears2	326	332	339	311	962	321	378	276	553
Ubfd1	4015	3365	3518	3385	5734	2416	3763	2404	5385
Ndufab1	1907	1618	1710	1089	2272	862	1548	796	2181
Palb2	799	806	728	823	1429	582	817	666	1166
Dctn5	3432	3109	3187	2418	4027	1488	2957	1954	4147
Plk1	3102	2321	2961	3245	4189	1685	1966	2005	3091
Ern2	6	2	4	11	5	3	9	8	6
Chp2	13	22	18	12	26	14	7	7	7
Prkcb	9485	8448	8545	9735	10113	5081	9278	7184	11475
Cacng3	390	909	308	1157	1563	523	527	499	1022
4930413G21Rik	15	25	16	8	27	3	13	4	15
Rbbp6	6579	5493	5866	12513	10526	4313	6736	6690	10077
Tnrc6a	6227	5958	6538	5857	7708	2997	5606	4641	8255
Slc5a11	4	0	6	0	7	3	2	2	3
Arhgap17	2109	1846	1883	1654	2237	1004	1789	1352	2383
Lcmt1	1461	1137	1131	944	1746	693	1232	674	1549
Aqp8	169	274	114	74	295	61	94	62	139
Zkscan2	857	1114	914	1027	1943	675	1023	960	1504
Hs3st4	0	0	0	0	0	0	1	0	0
3100003L05Rik	2	1	3	0	0	0	0	0	1
4933440M02Rik	0	0	0	0	0	1	1	0	0
4930571K23Rik	0	0	0	0	0	0	0	0	0
Kdm8	201	188	160	158	350	122	181	125	297
Nsmce1	1270	1366	1201	835	1941	699	1633	761	1996
Il4ra	254	249	178	173	384	117	222	170	224
Il21r	0	0	0	5	0	1	2	1	1
Gtf3c1	7054	5966	5992	6462	8746	3754	6099	4465	7701
D430042O09Rik	575	953	477	831	1798	553	726	572	1122
Gsg1l	12	10	14	31	18	17	11	11	58
Xpo6	5934	5171	4841	5528	8949	3455	4464	3629	6893
1700123J17Rik	0	0	0	6	1	0	3	0	2
Sbk1	1582	1265	1501	845	1892	881	1279	980	1846
Lat	6	8	3	5	12	5	8	8	29
Mir7058	0	0	0	0	0	0	0	0	0
Spns1	1313	1391	1277	589	1903	731	1615	1035	2219
Nfatc2ip	1419	1190	1382	1130	2418	973	1415	1072	1740
Cd19	18	6	13	12	15	15	15	10	22
Rabep2	534	533	504	566	924	341	541	352	593
Atp2a1	9	4	9	4	15	0	8	7	6
Sh2b1	2391	2734	2144	2001	4654	1709	2353	1941	3559
Tufm	2321	2048	2048	1667	3403	1202	2074	1193	2606
Atxn2l	11170	13777	10059	20258	26884	10343	13498	10780	20272
Eif3c	16836	21580	15995	30784	39206	14276	34445	23247	47310
Cln3	483	503	418	245	679	205	590	334	660
Mir7059	2	0	4	1	1	0	1	0	1
Apobr	13	15	11	108	102	52	44	36	73
Il27	9	13	17	1	10	3	0	5	8
Nupr1	59	177	52	887	986	340	942	692	1174
Ccdc101	1033	989	995	1200	2049	821	1219	757	1661
Sult1a1	0	0	1	2	2	1	1	0	1
Slx1b	265	298	216	456	927	290	338	257	494
Bola2	636	607	569	273	580	140	607	200	779
Coro1a	662	423	700	152	573	259	400	221	436
Mapk3	3719	3999	3476	2556	4371	1646	3180	2461	4344
Gdpd3	64	52	82	46	102	36	87	64	111
Ypel3	617	624	564	356	1028	351	695	584	1055
Tbx6	24	25	17	23	64	11	33	45	52
Ppp4c	2803	2603	2497	1374	4314	1363	2202	1263	2929
Aldoa	36600	50757	21999	20871	54194	8729	9415	9715	13037
Fam57b	1818	1724	1599	1418	2260	878	1471	1256	2351
4930451I11Rik	1	1	9	3	2	0	1	2	0
Doc2a	63	86	85	54	94	55	75	49	81
Ino80e	1771	1649	1699	1790	3087	1335	1954	1584	2682
Hirip3	4796	4928	5154	9672	8850	3330	5084	3513	6658
Taok2	6820	5826	6526	5511	8669	3313	5630	4775	8256
Tmem219	348	341	345	199	532	228	519	254	630
Kctd13	1444	1411	1385	1101	1826	798	1577	1190	2305
Asphd1	303	298	311	302	558	217	352	240	587
Sez6l2	10836	10381	9277	5196	9882	3390	10390	7844	14920
Cdipt	2628	2310	2508	2140	4440	1843	3090	2043	4357
Mvp	1127	1100	1072	816	1223	503	947	655	1364
Pagr1a	1648	1516	1586	1697	2698	1045	1674	1247	2393
Prrt2	443	433	485	421	458	141	337	472	565
Maz	6553	7334	6033	4271	10171	3772	5778	4253	9375
Kif22	3631	3149	3628	2269	5226	1954	2620	2187	4006
Zg16	0	0	0	0	0	0	0	0	2
AI467606	180	157	173	124	242	104	230	166	346
Qprt	0	0	1	3	0	1	2	3	2
Spn	131	89	67	96	79	32	73	81	38
Cd2bp2	4805	4297	4239	5598	7596	3472	5062	3729	6503
Tbc1d10b	2756	2940	2504	2532	5360	1893	2634	2095	3862
Mylpf	62	55	57	33	36	22	37	18	40
Sept1	7	5	9	11	7	5	20	9	20
Gm4532	49	47	43	30	43	17	37	22	43
Zfp553	1373	1750	1311	1437	3295	1161	1213	979	1648
Zfp771	278	236	237	294	634	198	184	143	336
Dctpp1	1385	1125	1344	389	1427	412	1278	543	1628
Sephs2	2755	2317	2980	1807	3740	1618	2732	1893	3742
Itgal	33	34	49	51	39	24	34	28	42
Zfp768	700	979	671	698	1622	613	705	535	1094
Zfp747	489	534	465	523	850	330	626	458	812
9130019O22Rik	289	277	220	197	418	201	316	227	361
E430018J23Rik	193	192	172	140	295	111	176	144	293
Zfp764	552	506	497	370	702	321	570	407	780
Zfp688	278	349	291	258	836	271	371	311	564
Zfp689	416	396	369	485	1037	408	507	372	679
Prr14	1741	1273	1488	2445	3025	1377	1672	1496	2638
Fbrs	1990	2188	1656	2407	3725	1497	1698	1637	3108
Mir7060	0	2	4	1	0	0	2	0	2
1700008J07Rik	174	150	203	243	197	140	178	117	240
Srcap	10354	9711	9837	14249	14144	7276	9488	7616	13533
Snora30	14	24	27	8	19	16	16	2	21
Tmem265	175	134	168	139	253	104	173	132	240
Phkg2	1010	1173	1035	1262	2133	823	1134	881	1749
Gm166	368	353	262	403	474	200	367	228	407
Rnf40	4098	3944	3792	5448	6871	3136	3783	3290	5311
1700120K04Rik	2	0	2	0	3	2	0	3	2
Zfp629	1902	1957	1781	1484	2866	1010	1778	1423	2578
Bcl7c	851	836	839	606	1255	562	1075	665	1380
Mir762	15	5	9	8	13	2	9	1	17
Ctf1	13	10	11	24	18	9	15	15	13
Ctf2	1	0	1	0	0	0	7	1	11
Fbxl19	1722	1804	1531	845	2524	838	1153	1040	1756
Orai3	343	288	286	188	417	133	294	217	419
Setd1a	4845	5489	4419	6302	7824	3350	4470	4020	6649
Hsd3b7	280	260	316	146	348	139	385	260	601
Stx1b	283	209	207	310	245	110	201	146	250
Stx4a	870	1172	892	1238	1403	409	944	738	1186
Zfp668	295	291	335	326	561	240	358	245	444
Zfp646	2620	2492	2511	3232	4809	2118	3022	2381	4063
Prss53	20	23	24	32	56	23	33	21	44
Vkorc1	874	935	800	451	893	285	959	474	1470
Bckdk	1981	2035	1818	1661	2930	1175	2139	1434	2956
Kat8	875	957	896	1079	2004	758	1188	825	1728
Prss8	57	39	46	18	59	30	72	71	102
Prss36	191	179	149	121	250	120	284	221	390
Fus	21056	16365	22910	23847	28162	9307	20803	11198	27663
Pycard	0	0	0	0	0	0	0	0	1
Trim72	8	6	14	8	19	5	9	9	10
Itgam	74	56	106	125	70	57	89	86	114
Itgax	3	5	3	5	2	3	2	4	2
Itgad	4	0	4	2	5	1	2	2	2
4931431B13Rik	0	0	0	4	2	6	3	7	9
Cox6a2	17	42	12	88	65	30	374	175	516
9130023H24Rik	236	240	242	372	535	239	345	240	472
Armc5	523	409	446	388	1183	522	563	412	747
Tgfb1i1	231	189	205	361	308	130	350	205	355
Slc5a2	0	3	1	0	0	0	0	0	2
BC017158	781	709	640	933	1495	622	1028	801	1444
Mir3103	0	0	0	0	0	0	0	0	0
Rgs10	401	436	373	429	456	222	471	253	459
Tial1	5200	6067	5119	6849	10872	4000	4893	4146	6669
Bag3	689	632	534	1279	1192	515	731	493	968
Inpp5f	4125	3465	4742	5508	6147	4162	4550	2648	5614
Mcmbp	4875	5042	4646	4344	8904	3569	4407	3199	5703
Sec23ip	3097	2841	3004	4782	6027	2511	2956	2075	4398
Ppapdc1a	192	229	151	101	255	77	115	57	152
Wdr11	2682	3056	2584	2502	4838	1886	3041	2079	4221
Gm4265	2	2	0	1	4	1	0	1	1
Fgfr2	963	867	1199	1115	1280	1106	1129	769	1959
Ate1	4403	4746	4949	5738	10052	4246	4741	3256	6953
Nsmce4a	3073	2842	2936	2740	5057	2079	3305	2379	4577
Tacc2	444	462	472	753	824	435	694	520	887
Btbd16	11	7	8	5	8	2	7	6	4
Plekha1	7672	9224	7852	8414	13553	5093	6183	5934	9963
Mir7061	6	8	2	2	1	2	0	7	7
Htra1	0	2	1	0	1	1	0	3	7
Dmbt1	0	2	2	2	2	2	1	0	1
4933402N03Rik	0	0	0	0	0	0	0	0	0
1700029B22Rik	0	0	0	0	0	0	0	0	0
5430419D17Rik	0	0	0	0	0	0	0	0	0
Cuzd1	0	0	1	5	7	1	4	3	7
1700007K09Rik	0	0	6	5	8	2	3	4	5
Fam24a	0	0	0	0	0	0	0	0	0
2310057M21Rik	810	810	821	941	1725	723	863	621	1225
Pstk	354	375	340	370	609	225	446	278	542
Ikzf5	1562	1608	1743	2213	3162	1434	1358	1265	1900
Acadsb	1595	1977	1625	2207	3226	1338	1145	1143	1680
Hmx3	0	0	0	3	0	0	0	0	1
Hmx2	60	75	94	54	103	40	49	46	107
Bub3	4970	4039	4840	3128	7352	3139	4383	3020	5941
Gpr26	0	0	0	1	0	0	0	0	0
Cpxm2	0	0	2	1	3	0	0	0	5
Chst15	376	368	381	187	311	159	259	203	443
Gm10584	0	6	9	5	5	1	5	3	5
Oat	6441	6241	5572	5489	10436	3713	7850	4186	10626
Nkx1-2	0	0	0	1	0	1	0	0	0
Lhpp	694	549	649	576	920	445	757	525	937
Fam53b	245	207	215	257	482	230	252	188	370
Mettl10	774	787	751	819	1128	409	671	487	991
Fam175b	1204	1496	1459	1691	3106	1149	1445	1017	2036
Zranb1	1948	2111	1707	2909	4169	1639	1829	1391	2495
Ctbp2	2771	2559	2488	2554	4001	1795	2456	1813	3323
4930483O08Rik	0	0	2	4	1	0	3	0	0
Tex36	9	10	6	14	21	8	18	10	8
Edrf1	1689	1760	1491	2171	4278	1528	1729	1137	2191
Mmp21	0	0	0	0	0	0	1	2	1
Uros	340	358	297	351	625	286	420	278	509
Bccip	2614	2521	2724	2924	4063	1570	3006	1613	4427
Dhx32	4841	4657	4494	4904	7725	3382	4133	2831	6035
Fank1	45	50	45	49	110	36	44	35	65
Adam12	368	287	454	383	454	279	233	197	492
D7Ertd443e	41	40	44	60	56	18	74	42	62
Dock1	221	136	129	305	253	91	416	188	263
Fam196a	143	124	170	176	221	110	125	80	192
1700120G07Rik	0	0	0	0	0	0	0	0	0
Nps	0	0	0	0	0	0	0	0	0
Foxi2	0	0	0	0	0	0	0	0	0
Clrn3	1121	1070	1347	632	1087	549	763	718	1151
Ptpre	489	392	524	707	609	362	497	367	799
Mir1962	0	0	0	0	0	0	0	0	0
5830432E09Rik	0	0	0	1	0	0	0	1	0
Mki67	50336	47216	45569	92121	85261	35921	43213	35366	53815
C030029H02Rik	0	0	0	0	1	0	0	0	0
C230079O03Rik	0	0	0	0	0	0	0	0	0
Gm6249	3	0	0	1	1	0	0	0	0
Mgmt	1	7	2	6	11	4	10	7	4
Ebf3	132	116	79	285	290	83	152	112	190
Gm10578	0	0	0	1	0	0	1	0	0
9430038I01Rik	148	212	200	168	368	123	170	121	262
Glrx3	370	353	323	155	417	170	325	138	474
Gm12669	0	0	0	0	0	0	0	0	0
Tcerg1l	244	231	229	315	298	139	156	94	238
4930543N07Rik	0	0	0	0	0	0	0	0	0
Mapk1ip1	532	721	483	562	1026	318	482	450	916
Ppp2r2d	3165	3458	3066	4459	6430	2803	2713	2189	4106
Bnip3	7507	13569	4325	2497	13107	1123	1178	1020	1619
Jakmip3	244	317	210	188	409	89	151	160	267
Dpysl4	5	10	4	11	12	15	12	3	17
Stk32c	50	45	26	49	87	43	70	44	87
Lrrc27	306	301	293	429	681	253	396	362	659
Pwwp2b	484	524	458	545	1174	450	582	431	831
Inpp5a	1295	1416	1304	1380	2395	981	1151	976	1823
Nkx6-2	5	17	5	10	30	6	7	7	6
Cfap46	284	305	290	358	538	212	294	339	418
Mir6401	0	0	0	0	0	0	0	0	0
Adgra1	1597	1073	1298	1232	1216	737	858	536	1311
Kndc1	191	271	174	298	410	141	294	224	358
Utf1	0	0	0	0	0	0	0	0	0
Mir7686	0	0	0	0	0	0	0	0	0
Mir202	0	0	0	0	0	0	0	0	0
6430531B16Rik	4	4	8	6	23	3	8	6	9
Adam8	39	29	38	33	98	26	42	32	59
Mir7062	0	0	0	0	0	0	0	0	0
Tubgcp2	2621	3005	2816	4646	5746	2696	3887	2690	5303
Zfp511	638	744	648	662	1521	512	729	482	944
Msx3	0	0	0	0	3	1	1	1	0
Caly	19	7	10	9	15	5	10	12	22
Prap1	0	0	1	0	1	1	0	0	0
Fuom	904	1085	1051	676	1600	723	1432	808	1974
Echs1	1118	1375	1118	836	2276	833	1441	800	2088
Paox	259	231	230	195	426	171	308	253	455
